"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"7634",0,0,0,0,0,0,8,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,1,0,0,40,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,16,6,0,0,0,0,0,0,0,0,6,19,0,1,0,2,0,0
"7635",0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0
"7636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,9,0,4,58,0,0,0,0,0,55,0,1,0,5,3,6,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,15,0,17,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,9,4,0,0,0,2
"7637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,3,2,1,2,0,25,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"7638",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,15,2,0,8,0,0,0,0,0,2,0,0,1,62,0,0,0,0,0,0,0,0,0,1,10,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7639",0,0,0,4,0,0,0,19,3,0,0,6,0,0,0,56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,9,0,28,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,34,11,0,0,0,0,0,0,0,0,0,0,13,1,6,0,0,0,0,0,0,0,1,0,0,0,0
"7640",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,70,0,0,0,0,0,2,0,0
"7641",0,0,0,0,0,0,7,0,0,0,0,0,16,0,15,27,0,14,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,3,4,0,3,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,7,0,4,0,2,2,13,6,0,0,18,0,0,0,0,0,12,0,0,3,1,0,0,0,0,5,2,1
"7642",0,104,18,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"7643",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,30,0,3,80,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10,4,6,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,13,0,0,0,1,2,1,0,0,2,0
"7644",0,0,0,0,0,0,25,0,5,0,0,5,0,0,0,0,0,0,0,0,0,35,0,6,0,1,0,20,0,0,0,0,0,0,10,0,0,0,16,2,0,0,0,2,3,15,0,0,0,0,0,0,0,7,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7645",0,0,0,0,0,0,0,0,0,0,4,1,0,1,6,0,2,0,0,0,0,9,0,12,0,0,49,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,20,0,0,0,0,2,27,0,0,14,4,0,0,0,0,0,0,13,0,0,0,0
"7646",0,0,1,0,0,0,0,0,1,0,19,0,10,3,0,0,9,2,2,0,0,1,0,0,1,2,0,1,0,1,0,0,0,17,17,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,3,0,2,0,1,0,0,2,0,0,4,0,0,0,0,0,2,3,17,0,0,0,0,6,0,0,1,0,0
"7647",0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,2,0,0,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,12,0,2,0,0,4,0,0,0,0,0,0,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0
"7648",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,19,0,21,0,0,0,1,0,0,54,0,0,0,0,0,0,1,0
"7649",0,0,26,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,51,0,0,0,0,0,0,3,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,2,0
"7650",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,33,26,0,0,0,36,0,0,0,0,0,34,0,0,1,0
"7651",4,0,0,8,0,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5,13,0,0,0,0,0,0,3,0,0,0,0,0,79,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,45,0,0,0,0,0,0,2,0
"7652",13,0,2,1,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,2,0,0,0,4,0,0,0,0,0,0,0,0,0
"7653",1,0,0,0,0,0,0,4,0,0,0,9,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,22,0,0,0,15,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"7654",4,0,0,0,0,0,0,0,10,0,0,7,35,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,4,2,10,0,0,0,4,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,20,0,0,0,0
"7655",0,0,0,0,0,22,0,0,0,0,0,16,6,0,0,1,19,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,9,0,0,11,0,8,1,0,0,3,0,0,0,0,0,12,0,0,31,0,0,0,0,3,0,0,4,0,0,0,0
"7656",0,1,0,0,0,0,0,0,2,0,3,0,0,23,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,9,1,0,0,22,38,3,58,57,0,33,10,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"7657",2,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,88,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0
"7658",0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,23,0,0,0,0,0,2,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,27,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"7659",0,0,0,0,1,1,0,0,0,0,0,0,35,0,1,0,0,0,0,0,1,0,0,0,0,0,3,24,0,0,0,6,1,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,0,7,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,4,0,3,3,0,0,0,2
"7660",1,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,9,1,0,0,2,11,0,13,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,36,0,0,0,0,2,2,0,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0
"7661",0,0,0,0,0,0,2,0,0,0,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,4,0,20,1,1,2,0,0,0,6,0,0,0,8,0,0,4,0,2,0,0,16,0,0,0,0,0,3,5,0,12,2,0,0,0,0,0,0,0,0,12,13,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,5,0,0,0
"7662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,3,0,7,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,18,0,1,17,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,123,0,0,0
"7663",0,1,76,1,0,11,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7,0,0,0,12
"7664",0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,1,0,0,2,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,5,1,0,0,0,0
"7665",6,17,0,0,0,0,0,0,0,0,10,1,0,1,1,0,0,0,3,2,3,0,9,0,0,27,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,20,4,8,38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,4,1,0
"7666",0,0,0,0,3,2,0,0,0,6,2,0,0,2,1,0,5,0,1,0,0,3,0,6,0,2,0,0,0,0,1,0,1,3,0,7,4,0,0,1,53,24,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,13,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
"7667",0,0,0,0,1,16,1,0,17,0,0,0,0,3,0,0,0,0,1,0,13,0,0,0,0,0,0,0,2,1,6,0,0,14,5,0,9,0,0,29,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,2,0,3,0,0,0,0,8,0,0,0,0,0,0,18,0,0,0,0,15,0,0,0,0,0,1,0,0,0
"7668",0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,1,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,21,17,0,0,0,1,0,3,0,2,0,1,11,11,0,0,2,0,1,9,0,0,0,0,2,3,10,4,0,0,0,0,0,0,10,0,0,10,0,1,4,7,0,0,8,4,0,0,1,0,0
"7669",0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,2,0,0,0,12,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,10,0
"7670",0,0,0,0,0,2,0,0,0,0,0,0,0,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,20,2,5,0,0,0,23,0,0,0,0,0,0,2,0,0,0,6,0,2,0,0,0,0,0,25,0,0,0,0,0,20,3,0,0,0,7,1,0,0,0,14,0,0,0,0,0,0,15,0,2,0,16,0,4,0,0,0,0,12,0,0,0,0,0,1,0
"7671",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,5,0,12,0,0,44,0,0,0,0,2,0,0,7,0,50,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"7672",0,0,0,0,73,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,1,0,56,0,9,11,1,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7673",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,0,2,0,0,14,0,0,0,0,0,0,0,8,3,41,0,0,27,0,1,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,3,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
"7674",43,2,0,0,1,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7675",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,15,55,3,7,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,2,0,0
"7676",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,2,0,37,0,0,10,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0
"7677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,86,14,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,3,0,0,32,0,0,0,0,0,30,0,0,12,0
"7678",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,43,0,0,13,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0
"7679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,26,0,4,0,5,3,0,0,3,0,0,0,0,0,3,0,0,0,4
"7680",0,1,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"7681",3,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"7682",0,0,0,0,0,0,0,0,1,0,2,3,0,9,0,1,0,0,6,7,0,0,2,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,10,0,0,0,0,0,2,0,0,0,0,0,0,20,0,1,1,0,0,0,0,1,25,1,1,0,0,0,0,0,0
"7683",0,0,0,0,9,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,5,8,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,4,0,0,13,0,0,3,0,0,0,3,0,7,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1
"7684",0,0,0,0,0,0,0,0,18,0,0,5,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3
"7685",0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,9,11,34,0,4,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0
"7686",4,0,1,3,0,0,28,0,0,0,0,7,0,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,46,22,3,0,0,0,4,0,1,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7687",1,0,0,28,0,0,0,0,0,0,0,1,7,0,19,0,0,0,0,0,0,0,0,4,0,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7688",0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,95,0,3,0,0,0,0,0,0,0,3,0,0,17,0,1,0,0,0,0,0,0,10,13,0,0,0
"7689",3,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,4,1,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7690",14,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46,0,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,0,0,0,0
"7691",0,0,1,0,38,0,0,0,14,0,0,19,1,0,0,1,0,0,0,0,0,0,1,0,30,0,0,0,0,4,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,3,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,39,27,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0
"7692",0,0,0,0,0,0,60,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,4,4,0,0,13,0,0,3,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,5,0,0,0
"7693",9,2,0,0,0,0,0,5,3,1,17,0,0,0,1,0,0,0,4,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,27,16,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,1,2,0,19,1,6,3,0,0,0,0,0,0,12,5,3,5,0,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
"7694",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,0,84,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,1,0,0,0
"7695",0,0,0,0,0,14,0,2,0,0,0,0,1,83,0,5,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,20,0,0,0,5,37,0,2,0,0,0,7,0,0,0,2,0,0,0,20,1,0,0,30,0,0,0,0,0,3,2,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0
"7696",0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,7,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,27,0,0,0,0
"7697",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,13,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,22,0,0,0,1,4,0,0,48,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7698",0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,3,0,0,0,0,10,0,1,0,0,0,0,5,10,0,1,8,0,0,12,0,0,10,0,0,3,0,2,8,12,2,0,0,4,0,0,6,0,4,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"7699",0,0,0,0,45,0,0,0,4,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,5,0,0,0,41,4,0,0,0,2,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0
"7700",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,7,69,0,0,0,1,0,0,0,3,0,1,1,0,3,0,2,0,0,0,0,0,8,1,0,5,0,0,0,0,48,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,4,3,0,0,3,0,0,2,0,0,0,0,0,0,0
